sentence_id,word_id,sentence,word,(WYM)_WattzYuanMikyla,Data_Sayentists,Human.exe,INTSYCURE,Intsy_Bitsy_Spider,LOIS,Malunggay_Pandesal,Non-Intelligent_Systems,RoboCop,The_Rizztelligent_Systems_(No_Name_Given_-_Auto_Assigned),afterclass.zip,soko_boys
300,5717,Umapila si Senator Christopher Lawrence Bong Go sa publiko na palaging sundin ang health protocols para maiwasan ang pagkahawa-hawa ng COVID-19 .,pagkahawa-hawa,,,,,,FIL,,FIL,,,,
300,5718,Umapila si Senator Christopher Lawrence Bong Go sa publiko na palaging sundin ang health protocols para maiwasan ang pagkahawa-hawa ng COVID-19 .,ng,,,,,,FIL,,FIL,,,,
300,5719,Umapila si Senator Christopher Lawrence Bong Go sa publiko na palaging sundin ang health protocols para maiwasan ang pagkahawa-hawa ng COVID-19 .,COVID-19,,,,,,OTH,,OTH,,,,
300,5720,Umapila si Senator Christopher Lawrence Bong Go sa publiko na palaging sundin ang health protocols para maiwasan ang pagkahawa-hawa ng COVID-19 .,.,,,,,,OTH,,OTH,,,,
301,5721,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,ang,FIL,,,,,,,,,,,FIL
301,5722,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,daring,ENG,,,,,,,,,,,FIL
301,5723,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,nmn,FIL,,,,,,,,,,,FIL
301,5724,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,ng,FIL,,,,,,,,,,,FIL
301,5725,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,kiss,ENG,,,,,,,,,,,ENG
301,5726,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,mo,FIL,,,,,,,,,,,FIL
301,5727,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,bb,OTH,,,,,,,,,,,ENG
301,5728,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,sa,FIL,,,,,,,,,,,FIL
301,5729,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,gabi,FIL,,,,,,,,,,,FIL
301,5730,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,na,FIL,,,,,,,,,,,FIL
301,5731,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,natin,FIL,,,,,,,,,,,FIL
301,5732,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,ituloy,FIL,,,,,,,,,,,FIL
301,5733,ang daring nmn ng kiss mo bb sa gabi na natin ituloy hehe,hehe,OTH,,,,,,,,,,,OTH
302,5734,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,Taga,,FIL,,,,,FIL,,,,,
302,5735,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,cebu,,OTH,,,,,OTH,,,,,
302,5736,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,ako,,FIL,,,,,FIL,,,,,
302,5737,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,di,,FIL,,,,,FIL,,,,,
302,5738,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,ako,,FIL,,,,,FIL,,,,,
302,5739,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,marunong,,FIL,,,,,FIL,,,,,
302,5740,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,magluto,,FIL,,,,,FIL,,,,,
302,5741,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,nga,,FIL,,,,,FIL,,,,,
302,5742,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,perfect,,ENG,,,,,ENG,,,,,
302,5743,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,humba,,OTH,,,,,OTH,,,,,
302,5744,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,na,,FIL,,,,,FIL,,,,,
302,5745,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,ginawa,,FIL,,,,,FIL,,,,,
302,5746,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,ko,,FIL,,,,,FIL,,,,,
302,5747,Taga cebu ako di ako marunong magluto nga perfect humba na ginawa ko .,.,,OTH,,,,,OTH,,,,,
303,5748,Iba na ang mayaman talaga .,Iba,,,,,,FIL,,,,,FIL,
303,5749,Iba na ang mayaman talaga .,na,,,,,,FIL,,,,,FIL,
303,5750,Iba na ang mayaman talaga .,ang,,,,,,FIL,,,,,FIL,
303,5751,Iba na ang mayaman talaga .,mayaman,,,,,,FIL,,,,,FIL,
303,5752,Iba na ang mayaman talaga .,talaga,,,,,,FIL,,,,,FIL,
303,5753,Iba na ang mayaman talaga .,.,,,,,,OTH,,,,,OTH,
304,5754,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",Ayon,,,,FIL,,,,,FIL,,,
304,5755,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",sa,,,,FIL,,,,,FIL,,,
304,5756,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",Pangulo,,,,FIL,,,,,FIL,,,
304,5757,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",",",,,,OTH,,,,,OTH,,,
304,5758,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",kapag,,,,FIL,,,,,FIL,,,
304,5759,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",malaki,,,,FIL,,,,,FIL,,,
304,5760,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",ang,,,,FIL,,,,,FIL,,,
304,5761,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",supply,,,,ENG,,,,,ENG,,,
304,5762,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",ng,,,,FIL,,,,,FIL,,,
304,5763,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",COVID,,,,OTH,,,,,OTH,,,
304,5764,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",vaccine,,,,ENG,,,,,ENG,,,
304,5765,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",sa,,,,FIL,,,,,FIL,,,
304,5766,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",susunod,,,,FIL,,,,,FIL,,,
304,5767,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",na,,,,FIL,,,,,FIL,,,
304,5768,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",buwan,,,,FIL,,,,,FIL,,,
304,5769,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",ay,,,,FIL,,,,,FIL,,,
304,5770,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",maaaring,,,,FIL,,,,,FIL,,,
304,5771,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",palawigin,,,,FIL,,,,,FIL,,,
304,5772,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",na,,,,FIL,,,,,FIL,,,
304,5773,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",ang,,,,FIL,,,,,FIL,,,
304,5774,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",vaccination,,,,ENG,,,,,ENG,,,
304,5775,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",roll-out,,,,ENG,,,,,ENG,,,
304,5776,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",sa,,,,FIL,,,,,FIL,,,
304,5777,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",general,,,,ENG,,,,,ENG,,,
304,5778,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",population,,,,ENG,,,,,ENG,,,
304,5779,"Ayon sa Pangulo , kapag malaki ang supply ng COVID vaccine sa susunod na buwan ay maaaring palawigin na ang vaccination roll-out sa general population .",.,,,,OTH,,,,,OTH,,,
305,5780,Heograpiya Ang kabuuang sukat ng Cotabato ay kilometro parisukat .,Heograpiya,,,,,,FIL,FIL,,,,,
305,5781,Heograpiya Ang kabuuang sukat ng Cotabato ay kilometro parisukat .,Ang,,,,,,FIL,FIL,,,,,
305,5782,Heograpiya Ang kabuuang sukat ng Cotabato ay kilometro parisukat .,kabuuang,,,,,,FIL,FIL,,,,,
305,5783,Heograpiya Ang kabuuang sukat ng Cotabato ay kilometro parisukat .,sukat,,,,,,FIL,FIL,,,,,
305,5784,Heograpiya Ang kabuuang sukat ng Cotabato ay kilometro parisukat .,ng,,,,,,FIL,FIL,,,,,
305,5785,Heograpiya Ang kabuuang sukat ng Cotabato ay kilometro parisukat .,Cotabato,,,,,,FIL,OTH,,,,,
305,5786,Heograpiya Ang kabuuang sukat ng Cotabato ay kilometro parisukat .,ay,,,,,,FIL,FIL,,,,,
305,5787,Heograpiya Ang kabuuang sukat ng Cotabato ay kilometro parisukat .,kilometro,,,,,,FIL,FIL,,,,,
305,5788,Heograpiya Ang kabuuang sukat ng Cotabato ay kilometro parisukat .,parisukat,,,,,,FIL,FIL,,,,,
305,5789,Heograpiya Ang kabuuang sukat ng Cotabato ay kilometro parisukat .,.,,,,,,OTH,OTH,,,,,
306,5790,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",Hwag,,,,,,,,,FIL,FIL,,
306,5791,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",matakot,,,,,,,,,FIL,FIL,,
306,5792,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",ayon,,,,,,,,,FIL,FIL,,
306,5793,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",kay,,,,,,,,,FIL,FIL,,
306,5794,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",Quiboloy,,,,,,,,,OTH,OTH,,
306,5795,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",",",,,,,,,,,OTH,OTH,,
306,5796,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",hawak,,,,,,,,,FIL,FIL,,
306,5797,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",nya,,,,,,,,,FIL,FIL,,
306,5798,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",ang,,,,,,,,,FIL,FIL,,
306,5799,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",remote,,,,,,,,,ENG,ENG,,
306,5800,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",control,,,,,,,,,ENG,ENG,,
306,5801,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",upang,,,,,,,,,FIL,FIL,,
306,5802,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",kontrolin,,,,,,,,,FIL,FIL,,
306,5803,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",ang,,,,,,,,,FIL,FIL,,
306,5804,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",lahat,,,,,,,,,FIL,FIL,,
306,5805,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",ng,,,,,,,,,FIL,FIL,,
306,5806,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",klase,,,,,,,,,FIL,FIL,,
306,5807,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",ng,,,,,,,,,FIL,FIL,,
306,5808,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",disasters,,,,,,,,,ENG,ENG,,
306,5809,"Hwag matakot ayon kay Quiboloy , hawak nya ang remote control upang kontrolin ang lahat ng klase ng disasters !",!,,,,,,,,,OTH,OTH,,
307,5810,itaas ang bandera ng 3D art !,itaas,,FIL,FIL,,,,,,,,,
307,5811,itaas ang bandera ng 3D art !,ang,,FIL,FIL,,,,,,,,,
307,5812,itaas ang bandera ng 3D art !,bandera,,FIL,FIL,,,,,,,,,
307,5813,itaas ang bandera ng 3D art !,ng,,FIL,FIL,,,,,,,,,
307,5814,itaas ang bandera ng 3D art !,3D,,OTH,OTH,,,,,,,,,
307,5815,itaas ang bandera ng 3D art !,art,,ENG,ENG,,,,,,,,,
307,5816,itaas ang bandera ng 3D art !,!,,OTH,OTH,,,,,,,,,
308,5817,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",Sama,,,,,,FIL,FIL,,,,,
308,5818,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",sama,,,,,,FIL,FIL,,,,,
308,5819,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",",",,,,,,OTH,OTH,,,,,
308,5820,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",masaya,,,,,,FIL,FIL,,,,,
308,5821,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",at,,,,,,FIL,FIL,,,,,
308,5822,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",nagkakaisa,,,,,,FIL,FIL,,,,,
308,5823,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",ang,,,,,,FIL,FIL,,,,,
308,5824,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",tunay,,,,,,FIL,FIL,,,,,
308,5825,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",na,,,,,,FIL,FIL,,,,,
308,5826,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",diwa,,,,,,FIL,FIL,,,,,
308,5827,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",ng,,,,,,FIL,FIL,,,,,
308,5828,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",pasko,,,,,,FIL,FIL,,,,,
308,5829,"Sama sama , masaya at nagkakaisa ang tunay na diwa ng pasko .",.,,,,,,OTH,OTH,,,,,
309,5830,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",Sa,FIL,,,,,,,,FIL,,,
309,5831,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",kabilang,FIL,,,,,,,,FIL,,,
309,5832,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",banda,FIL,,,,,,,,FIL,,,
309,5833,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",",",OTH,,,,,,,,OTH,,,
309,5834,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",tumutukoy,FIL,,,,,,,,FIL,,,
309,5835,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",ito,FIL,,,,,,,,FIL,,,
309,5836,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",sa,FIL,,,,,,,,FIL,,,
309,5837,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",karunungan,FIL,,,,,,,,FIL,,,
309,5838,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",at,FIL,,,,,,,,FIL,,,
309,5839,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",istratehiya,FIL,,,,,,,,FIL,,,
309,5840,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",ng,FIL,,,,,,,,FIL,,,
309,5841,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",Aking,FIL,,,,,,,,FIL,,,
309,5842,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",mga,FIL,,,,,,,,FIL,,,
309,5843,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",pagkilos,FIL,,,,,,,,FIL,,,
309,5844,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",",",OTH,,,,,,,,OTH,,,
309,5845,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",gayundin,FIL,,,,,,,,FIL,,,
309,5846,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",ay,FIL,,,,,,,,FIL,,,
309,5847,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",sa,FIL,,,,,,,,FIL,,,
309,5848,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",kung,FIL,,,,,,,,FIL,,,
309,5849,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",ano,FIL,,,,,,,,FIL,,,
309,5850,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",Ako,FIL,,,,,,,,FIL,,,
309,5851,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",at,FIL,,,,,,,,FIL,,,
309,5852,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",anong,FIL,,,,,,,,FIL,,,
309,5853,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",mayroon,FIL,,,,,,,,FIL,,,
309,5854,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",Ako,FIL,,,,,,,,FIL,,,
309,5855,"Sa kabilang banda , tumutukoy ito sa karunungan at istratehiya ng Aking mga pagkilos , gayundin ay sa kung ano Ako at anong mayroon Ako .",.,OTH,,,,,,,,OTH,,,
310,5856,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",Katulad,,FIL,,,,FIL,,,,,,
310,5857,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",ng,,FIL,,,,FIL,,,,,,
310,5858,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",ibang,,FIL,,,,FIL,,,,,,
310,5859,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",pagdiriwang,,FIL,,,,FIL,,,,,,
310,5860,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",ng,,FIL,,,,FIL,,,,,,
310,5861,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",birthday,,ENG,,,,ENG,,,,,,
310,5862,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",parties,,ENG,,,,ENG,,,,,,
310,5863,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",ngayon,,FIL,,,,FIL,,,,,,
310,5864,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",",",,OTH,,,,OTH,,,,,,
310,5865,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",wala,,FIL,,,,FIL,,,,,,
310,5866,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",rin,,FIL,,,,FIL,,,,,,
310,5867,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",kaibahan,,FIL,,,,FIL,,,,,,
310,5868,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",ang,,FIL,,,,FIL,,,,,,
310,5869,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",ginawa,,FIL,,,,FIL,,,,,,
310,5870,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",ng,,FIL,,,,FIL,,,,,,
310,5871,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",mag-asawang,,FIL,,,,FIL,,,,,,
310,5872,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",Dingdong,,OTH,,,,OTH,,,,,,
310,5873,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",Dantes,,OTH,,,,OTH,,,,,,
310,5874,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",at,,FIL,,,,FIL,,,,,,
310,5875,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",Marian,,OTH,,,,OTH,,,,,,
310,5876,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",Rivera,,OTH,,,,OTH,,,,,,
310,5877,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",para,,FIL,,,,FIL,,,,,,
310,5878,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",sa,,FIL,,,,FIL,,,,,,
310,5879,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",kanilang,,FIL,,,,FIL,,,,,,
310,5880,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",napakagandang,,FIL,,,,FIL,,,,,,
310,5881,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",unica,,OTH,,,,FIL,,,,,,
