sentence_id,word_id,sentence,word,annot
278,5292,"Ako naman si tanga , naniwala ako sa pangakong he'll be a better man basta bumalik lang ako .",.,OTH
279,5293,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",Iba-ibang,FIL
279,5294,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",petsa,FIL
279,5295,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",ang,FIL
279,5296,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",itinakda,FIL
279,5297,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",ng,FIL
279,5298,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",regional,ENG
279,5299,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",at,FIL
279,5300,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",division,ENG
279,5301,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",offices,ENG
279,5302,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",ng,FIL
279,5303,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",DepEd,OTH
279,5304,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",sa,FIL
279,5305,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",pagsisimula,FIL
279,5306,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",ng,FIL
279,5307,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",expansion,ENG
279,5308,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",phase,ENG
279,5309,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",",",OTH
279,5310,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",batay,FIL
279,5311,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",sa,FIL
279,5312,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",kanilang,FIL
279,5313,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",kahandaan,FIL
279,5314,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",:,OTH
279,5315,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",Sa,FIL
279,5316,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",Calabarzon,OTH
279,5317,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",",",OTH
279,5318,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",magbubukas,FIL
279,5319,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",na,FIL
279,5320,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",ulit,FIL
279,5321,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",ang,FIL
279,5322,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",klase,FIL
279,5323,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",matapos,FIL
279,5324,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",ang,FIL
279,5325,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",3,OTH
279,5326,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",linggong,FIL
279,5327,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",pahinga,FIL
279,5328,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",dahil,FIL
279,5329,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",sa,FIL
279,5330,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",health,ENG
279,5331,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",break,ENG
279,5332,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",at,FIL
279,5333,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",mid-year,ENG
279,5334,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",break,ENG
279,5335,"Iba-ibang petsa ang itinakda ng regional at division offices ng DepEd sa pagsisimula ng expansion phase , batay sa kanilang kahandaan : Sa Calabarzon , magbubukas na ulit ang klase matapos ang 3 linggong pahinga dahil sa health break at mid-year break .",.,OTH
280,5336,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",Marami,FIL
280,5337,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",rin,FIL
280,5338,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",ang,FIL
280,5339,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",ganyang,FIL
280,5340,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",kwento,FIL
280,5341,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",na,FIL
280,5342,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",nagpatotoo,FIL
280,5343,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",sa,FIL
280,5344,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",kalupitan,FIL
280,5345,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",ng,FIL
280,5346,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",Marcoses,OTH
280,5347,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",sa,FIL
280,5348,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",non-supporters,ENG
280,5349,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",nila,FIL
280,5350,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",",",OTH
280,5351,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",again,ENG
280,5352,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",kaya,FIL
280,5353,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",mo,FIL
280,5354,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",ba,FIL
280,5355,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",magpatawad,FIL
280,5356,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",sa,FIL
280,5357,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",mga,FIL
280,5358,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",oppressors,ENG
280,5359,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",ng,FIL
280,5360,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",pamilya,FIL
280,5361,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",mo,FIL
280,5362,"Marami rin ang ganyang kwento na nagpatotoo sa kalupitan ng Marcoses sa non-supporters nila , again kaya mo ba magpatawad sa mga oppressors ng pamilya mo ?",?,OTH
281,5363,isang album n mabibili mo dyan,isang,FIL
281,5364,isang album n mabibili mo dyan,album,ENG
281,5365,isang album n mabibili mo dyan,n,FIL
281,5366,isang album n mabibili mo dyan,mabibili,FIL
281,5367,isang album n mabibili mo dyan,mo,FIL
281,5368,isang album n mabibili mo dyan,dyan,FIL
282,5369,Kastress tong mga kailangan lakarin sa work ah ayoko na,Kastress,CS
282,5370,Kastress tong mga kailangan lakarin sa work ah ayoko na,tong,FIL
282,5371,Kastress tong mga kailangan lakarin sa work ah ayoko na,mga,FIL
282,5372,Kastress tong mga kailangan lakarin sa work ah ayoko na,kailangan,FIL
282,5373,Kastress tong mga kailangan lakarin sa work ah ayoko na,lakarin,FIL
282,5374,Kastress tong mga kailangan lakarin sa work ah ayoko na,sa,FIL
282,5375,Kastress tong mga kailangan lakarin sa work ah ayoko na,work,ENG
282,5376,Kastress tong mga kailangan lakarin sa work ah ayoko na,ah,OTH
282,5377,Kastress tong mga kailangan lakarin sa work ah ayoko na,ayoko,FIL
282,5378,Kastress tong mga kailangan lakarin sa work ah ayoko na,na,FIL
283,5379,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",Dapat,FIL
283,5380,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",talaga,FIL
283,5381,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",na,FIL
283,5382,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",matalino,FIL
283,5383,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",tayo,FIL
283,5384,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",sa,FIL
283,5385,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",pagboto,FIL
283,5386,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",",",OTH
283,5387,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",huwag,FIL
283,5388,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",magpaloko,FIL
283,5389,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",sa,FIL
283,5390,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",mabulaklak,FIL
283,5391,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",ang,FIL
283,5392,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",sinasabi,FIL
283,5393,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",",",OTH
283,5394,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",huwag,FIL
283,5395,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",agad-agad,FIL
283,5396,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",bibigay,FIL
283,5397,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",",",OTH
283,5398,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",kilalanin,FIL
283,5399,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",maigi,FIL
283,5400,"Dapat talaga na matalino tayo sa pagboto , huwag magpaloko sa mabulaklak ang sinasabi , huwag agad-agad bibigay , kilalanin maigi .",.,OTH
284,5401,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",Ano,FIL
284,5402,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",ba,FIL
284,5403,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",ang,FIL
284,5404,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",problema,FIL
284,5405,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",mo,FIL
284,5406,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",at,FIL
284,5407,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",ang,FIL
284,5408,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",ingay-ingay,FIL
284,5409,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",mo,FIL
284,5410,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",",",OTH
284,5411,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",wika,FIL
284,5412,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",umano,FIL
284,5413,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",ni,FIL
284,5414,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",Ladia,OTH
284,5415,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",na,FIL
284,5416,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",sinagot,FIL
284,5417,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",naman,FIL
284,5418,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",ng,FIL
284,5419,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",biktima,FIL
284,5420,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",na,FIL
284,5421,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",bakit,FIL
284,5422,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",pag,FIL
284,5423,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",sinabi,FIL
284,5424,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",ko,FIL
284,5425,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",ba,FIL
284,5426,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",sayo,FIL
284,5427,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",masusulusyunan,FIL
284,5428,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",mo,FIL
284,5429,"Ano ba ang problema mo at ang ingay-ingay mo , wika umano ni Ladia na sinagot naman ng biktima na bakit pag sinabi ko ba sayo masusulusyunan mo ?",?,OTH
285,5430,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .","""",OTH
285,5431,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",hindi,FIL
285,5432,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",ah,OTH
285,5433,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",",",OTH
285,5434,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",titingin,FIL
285,5435,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",ako,FIL
285,5436,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",hanggang,FIL
285,5437,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",sa,FIL
285,5438,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",taas,FIL
285,5439,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .","""",OTH
285,5440,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",sabi,FIL
285,5441,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",ko,FIL
285,5442,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",at,FIL
285,5443,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",tumingin,FIL
285,5444,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",sa,FIL
285,5445,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",kanya,FIL
285,5446,""" hindi ah , titingin ako hanggang sa taas "" sabi ko at tumingin sa kanya .",.,OTH
286,5447,nko po wag ka paapekto sa mga boshers mo kailangan tangapin mo sa sarili mo di lahat ng tao ma sa satisfies mo yaan mo cla mamoblema syo wag mo .,nko,FIL
286,5448,nko po wag ka paapekto sa mga boshers mo kailangan tangapin mo sa sarili mo di lahat ng tao ma sa satisfies mo yaan mo cla mamoblema syo wag mo .,po,FIL
